title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model
After the bath,218187,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/after-the-bath-1910.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
"Aloe, Picking at Cagnes",218204,Renoir Pierre-Auguste,1910.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/aloe-picking-at-cagnes-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Apples and Grapes,218220,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/apples-and-grapes.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
Bather Admiring Herself in the Water,218250,Renoir Pierre-Auguste,1910.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/bather-admiring-herself-in-the-water.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Bather drying her leg,218254,Renoir Pierre-Auguste,1910.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/bather-drying-her-leg.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Bathers on the Banks of the Thone in Avignon,218271,Renoir Pierre-Auguste,1910.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/bathers-on-the-banks-of-the-thone-in-avignon-1910.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
Cagnes Landscape,218325,Renoir Pierre-Auguste,1910.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Cagnes Landscape,218326,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-1910-1.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Cagnes Landscape,218327,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-1910-2.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Cagnes Landscape,218335,Renoir Pierre-Auguste,1910.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-5.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
Cagnes Landscape with Woman and Child,218337,Renoir Pierre-Auguste,1910.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-with-woman-and-child-1910.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Cape Saint Jean,218341,Renoir Pierre-Auguste,1910.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/cape-saint-jean-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Coco and Two Servants,218378,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/coco-and-two-servants-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Flowers in a Green Vase Dahlilas and Asters,218436,Renoir Pierre-Auguste,1910.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/flowers-in-a-green-vase-dahlilas-and-asters.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Gabrielle at the mirror,218454,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/gabrielle-at-the-mirror-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Gabrielle in a red blouse,218459,Renoir Pierre-Auguste,1910.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/gabrielle-in-a-red-blouse.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Genevieve bernheim de villers,218478,Renoir Pierre-Auguste,1910.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/genevieve-bernheim-de-villers-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Graziella,218530,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/graziella-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Houses at Cagnes,218566,Renoir Pierre-Auguste,1910.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/houses-at-cagnes.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
Jean Renoir as a Hunter,218583,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/jean-renoir-as-a-hunter-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Landscape,218608,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/landscape-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Landscape Near Cagnes,218651,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/landscape-near-cagnes-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Landscape near Cagnes,218653,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/landscape-near-cagnes-1.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Landscape with Fence,218665,Renoir Pierre-Auguste,1910.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/landscape-with-fence.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Landscape with Orchard,218670,Renoir Pierre-Auguste,1910.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/landscape-with-orchard-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Madame Renoir and Bob,218726,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/madame-renoir-and-bob-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Madame Thurneyssan and Her Daughter,218731,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/madame-thurneyssan-and-her-daughter.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Path through the undergrowth,218834,Renoir Pierre-Auguste,1910.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/path-through-the-undergrowth-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Paul Durand Ruel,218839,Renoir Pierre-Auguste,1910.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/paul-durand-ruel-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Pines in the Vicinity of Cagnes,218857,Renoir Pierre-Auguste,1910.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/pines-in-the-vicinity-of-cagnes-1910.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Portrait of M. and Mme. Bernheim de Villers,218925,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/portrait-of-m-and-mme-bernheim-de-villers-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Portrait of Madame Duberville with Her Son Henri,218927,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/portrait-of-madame-duberville-with-her-son-henri-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Roses,218982,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/roses-1910.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Seated Female Nude,219022,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/seated-female-nude-1910.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
"Seated Young Woman, Nude",219040,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/seated-young-woman-nude-1910.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Self-Portrait,219042,Renoir Pierre-Auguste,1910.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/self-portrait-1910.jpg!Large.jpg,pierre-auguste-renoir,self-portrait,,Impressionism,,1.0
Self-Portrait with a White Hat,219047,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/self-portrait-with-a-white-hat-1910.jpg!Large.jpg,pierre-auguste-renoir,self-portrait,,Impressionism,,1.0
Study of a Nude,219134,Renoir Pierre-Auguste,1910.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/study-of-a-nude.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Study of Flowers Anemones and Tulips,219142,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/study-of-flowers-anemones-and-tulips-1910.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
The Sea at Cagnes,219286,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/the-sea-at-cagnes.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Two Women in the Grass,219350,Renoir Pierre-Auguste,1910.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/two-women-in-the-grass.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Vase of Roses,219368,Renoir Pierre-Auguste,1910.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/vase-of-roses.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
White Houses,219396,Renoir Pierre-Auguste,1910.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/white-houses.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
Wilhelm Muhlfeld,219397,Renoir Pierre-Auguste,1910.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/wilhelm-muhlfeld-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Woman at the fountain,219406,Renoir Pierre-Auguste,1910.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/woman-at-the-fountain.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Woman Wearing a Hat in a Landscape,219454,Renoir Pierre-Auguste,1910.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/woman-wearing-a-hat-in-a-landscape.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Woman with a Necklace,219467,Renoir Pierre-Auguste,1910.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/woman-with-a-necklace-1910.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Young Girl in the Woods,219513,Renoir Pierre-Auguste,1910.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/young-girl-in-the-woods.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Caryatides,218343,Renoir Pierre-Auguste,1910.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/caryatides.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Cup and Fruit,218393,Renoir Pierre-Auguste,1910.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/cup-and-fruit.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
Cagnes Landscape,218328,Renoir Pierre-Auguste,1911.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-1911.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Gabrielle in the Garden at Cagnes,218461,Renoir Pierre-Auguste,1911.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/gabrielle-in-the-garden-at-cagnes-1911.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Gabrielle with a Rose,218468,Renoir Pierre-Auguste,1911.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/gabrielle-with-a-rose-1911.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Landscape at Grasse,218643,Renoir Pierre-Auguste,1911.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/landscape-at-grasse-1911.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Portrait of a Woman,218880,Renoir Pierre-Auguste,1911.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/portrait-of-a-woman-1911.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Sugar Bowl,219147,Renoir Pierre-Auguste,1911.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/sugar-bowl-1911.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
The View from Collettes,219308,Renoir Pierre-Auguste,1911.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/the-view-from-collettes-1911.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Young shepherd in repose (Alexander Thurneysson),219542,Renoir Pierre-Auguste,1911.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/young-shepherd-in-repose-alexander-thurneysson-1911.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
After the bath,218188,Renoir Pierre-Auguste,1912.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/after-the-bath-1912.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Girl looking into a mirror,218490,Renoir Pierre-Auguste,1912.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/girl-looking-into-a-mirror.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
House in Collett at Cagnes,218562,Renoir Pierre-Auguste,1912.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/house-in-collett-at-cagnes-1912.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
Houses by the Sea,218567,Renoir Pierre-Auguste,1912.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/houses-by-the-sea-1912.jpg!Large.jpg,pierre-auguste-renoir,cityscape,,Impressionism,,1.0
Landscape with Mimosas,218669,Renoir Pierre-Auguste,1912.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/landscape-with-mimosas-1912.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Laundresses,218681,Renoir Pierre-Auguste,1912.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/laundresses-1.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Laundresses at Cagnes,218682,Renoir Pierre-Auguste,1912.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/laundresses-at-cagnes-1912.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Lemons,218689,Renoir Pierre-Auguste,1912.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/lemons-1912.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
Portrait of a Young Girl,218890,Renoir Pierre-Auguste,1912.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/portrait-of-a-young-girl-1912.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Portrait of Marie Lestringuez,218932,Renoir Pierre-Auguste,1912.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/portrait-of-marie-lestringuez-1912.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Roses in a Vase,218993,Renoir Pierre-Auguste,1912.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/roses-in-a-vase-1912.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Roses with a Landscape,219000,Renoir Pierre-Auguste,1912.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/roses-with-a-landscape.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Seated bather,219014,Renoir Pierre-Auguste,1912.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1912.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Seated couple,219021,Renoir Pierre-Auguste,1912.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-couple-1912.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Woman picking flowers,219442,Renoir Pierre-Auguste,1912.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/woman-picking-flowers-1912.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Woman Stoking a Stove,219449,Renoir Pierre-Auguste,1912.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/woman-stoking-a-stove-1912.jpg!Large.jpg,pierre-auguste-renoir,genre painting,,Impressionism,,1.0
Bouquet,218282,Renoir Pierre-Auguste,1913.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/bouquet-1913.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Bouquet of Roses,218293,Renoir Pierre-Auguste,1913.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/bouquet-of-roses-1.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Bust of a Young Woman,218315,Renoir Pierre-Auguste,1913.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/bust-of-a-young-woman-1913.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Cabin with Aloe Plants,218321,Renoir Pierre-Auguste,1913.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/cabin-with-aloe-plants.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Flower Study,218432,Renoir Pierre-Auguste,1913.0,https://uploads1.wikiart.org/images/pierre-auguste-renoir/flower-study-1913.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Gabrielle in a Red Blouse,218458,Renoir Pierre-Auguste,1913.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/gabrielle-in-a-red-blouse-1913.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Girl in a Red Hat,218488,Renoir Pierre-Auguste,1913.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/girl-in-a-red-hat-1913.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Head of a Woman,218537,Renoir Pierre-Auguste,1913.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/head-of-a-woman-1913.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Landscape,218609,Renoir Pierre-Auguste,1913.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/landscape-1913.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Seated Bather,219015,Renoir Pierre-Auguste,1913.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1913.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Seated Nude,219025,Renoir Pierre-Auguste,1913.0,https://uploads0.wikiart.org/images/pierre-auguste-renoir/seated-nude-1913.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Seated Nude,219026,Renoir Pierre-Auguste,1913.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-nude-1913-1.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Seated Nude in Profile (Gabrielle),219029,Renoir Pierre-Auguste,1913.0,https://uploads3.wikiart.org/images/pierre-auguste-renoir/seated-nude-in-profile-gabrielle-1913.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
Still Life with Fish,219092,Renoir Pierre-Auguste,1913.0,https://uploads6.wikiart.org/images/pierre-auguste-renoir/still-life-with-fish-1.jpg!Large.jpg,pierre-auguste-renoir,still life,,Impressionism,,1.0
Young Girl Wearing a Red Hat,219522,Renoir Pierre-Auguste,1913.0,https://uploads8.wikiart.org/images/pierre-auguste-renoir/young-girl-wearing-a-red-hat-1913.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Young woman with a rose in her hat,219587,Renoir Pierre-Auguste,1913.0,https://uploads5.wikiart.org/images/pierre-auguste-renoir/young-woman-with-a-rose-in-her-hat-1913.jpg!Large.jpg,pierre-auguste-renoir,portrait,,Impressionism,,1.0
Landscape,218610,Renoir Pierre-Auguste,1914.0,https://uploads7.wikiart.org/images/pierre-auguste-renoir/landscape-1914.jpg!Large.jpg,pierre-auguste-renoir,landscape,,Impressionism,,1.0
Roses in a Vase,218994,Renoir Pierre-Auguste,1914.0,https://uploads4.wikiart.org/images/pierre-auguste-renoir/roses-in-a-vase-1914.jpg!Large.jpg,pierre-auguste-renoir,flower painting,,Impressionism,,1.0
Seated Bather,219016,Renoir Pierre-Auguste,1914.0,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1914.jpg!Large.jpg,pierre-auguste-renoir,nude painting (nu),,Impressionism,,1.0
